repo_name,repo_owner,title,pr_url,comments_count,state,author,created_at,closed_at,labels
rosdistro,ros,update vtk dependencies,https://github.com/ros/rosdistro/pull/27768,8,merged,spuetz,2020-12-14T19:09:27Z,2021-02-03T19:22:48Z,rosdep
rosdistro,ros,add opencv-contrib-python package for pip,https://github.com/ros/rosdistro/pull/27719,5,closed_without_merge,hocjordan,2020-12-10T10:46:55Z,2021-01-13T14:10:59Z,"rosdep,more information needed"
rosdistro,ros,add flask-restplus from pip,https://github.com/ros/rosdistro/pull/27702,4,merged,Minipada,2020-12-09T15:07:51Z,2020-12-17T18:54:34Z,rosdep
rosdistro,ros,[dep] python3-git.,https://github.com/ros/rosdistro/pull/27641,1,merged,130s,2020-12-07T20:39:06Z,2020-12-30T22:06:56Z,rosdep
rosdistro,ros,rosdep: update and add new OpenEmbedded mappings,https://github.com/ros/rosdistro/pull/27623,7,merged,shr-project,2020-12-05T15:58:08Z,2020-12-11T20:13:15Z,rosdep
rosdistro,ros,[dep] gpg-agent,https://github.com/ros/rosdistro/pull/27597,1,merged,130s,2020-12-04T17:04:46Z,2021-02-24T13:29:12Z,rosdep
rosdistro,ros,Added pyquaternion pip package to python.yaml for ubuntu and debian,https://github.com/ros/rosdistro/pull/27595,3,closed_without_merge,fbottarel,2020-12-04T15:23:57Z,2020-12-08T14:14:09Z,rosdep
rosdistro,ros,add python3-pypng,https://github.com/ros/rosdistro/pull/27583,0,merged,fmessmer,2020-12-03T14:45:38Z,2020-12-08T18:59:08Z,rosdep
rosdistro,ros,add python-xmlschema-pip package,https://github.com/ros/rosdistro/pull/27580,2,merged,hakuturu583,2020-12-03T04:38:16Z,2020-12-04T17:27:39Z,rosdep
rosdistro,ros,add python3-xmltodict-pip package,https://github.com/ros/rosdistro/pull/27499,3,merged,hakuturu583,2020-11-26T06:30:44Z,2020-12-02T13:48:48Z,rosdep
rosdistro,ros,Feature/python3 bs4,https://github.com/ros/rosdistro/pull/27498,2,merged,hakuturu583,2020-11-26T06:06:44Z,2020-12-01T20:48:03Z,rosdep
rosdistro,ros,Xmlschema,https://github.com/ros/rosdistro/pull/27496,2,closed_without_merge,hakuturu583,2020-11-26T04:03:05Z,2020-12-03T04:34:28Z,rosdep
rosdistro,ros,Add rosdep key for python3 thriftpy,https://github.com/ros/rosdistro/pull/27488,1,merged,rluqueb,2020-11-25T09:35:56Z,2020-12-02T19:22:02Z,rosdep
rosdistro,ros,Add touchegg to rosdep base.yaml,https://github.com/ros/rosdistro/pull/27395,1,merged,708yamaguchi,2020-11-20T12:30:20Z,2020-11-30T15:51:34Z,rosdep
rosdistro,ros,adding qt4-linguist-tools rosdep key,https://github.com/ros/rosdistro/pull/27390,3,merged,zflat,2020-11-19T19:52:04Z,2020-12-11T20:15:27Z,rosdep
rosdistro,ros,rosdep: add libcgroup-dev,https://github.com/ros/rosdistro/pull/27278,1,merged,dandedrick,2020-11-09T17:51:28Z,2020-11-11T01:25:58Z,rosdep
rosdistro,ros,Add 'conan' rosdep key to be resolved using pip,https://github.com/ros/rosdistro/pull/27243,2,merged,miguelprada,2020-11-04T12:59:25Z,2020-11-10T16:20:48Z,rosdep
rosdistro,ros,Add libgmock-dev to Buster & Focal.,https://github.com/ros/rosdistro/pull/27195,8,merged,MichaelGrupp,2020-10-30T10:56:22Z,2021-01-20T15:59:31Z,rosdep
rosdistro,ros,Add python3-cantools-pip,https://github.com/ros/rosdistro/pull/27189,4,merged,sebgiles,2020-10-29T16:01:42Z,2020-10-31T00:16:45Z,rosdep
rosdistro,ros,Add cython3 entry,https://github.com/ros/rosdistro/pull/27038,2,merged,ptenbrock,2020-10-19T17:32:04Z,2020-10-20T17:28:40Z,rosdep
rosdistro,ros,add python3-influxdb-client-pip,https://github.com/ros/rosdistro/pull/27037,1,merged,jstiefel,2020-10-19T16:38:36Z,2020-10-20T14:22:45Z,rosdep
rosdistro,ros,add python3-mechanize,https://github.com/ros/rosdistro/pull/27017,1,merged,fmessmer,2020-10-17T16:05:36Z,2020-10-20T17:28:33Z,rosdep
rosdistro,ros,Add gpac to rosdep/base.yaml,https://github.com/ros/rosdistro/pull/26953,4,merged,furushchev,2020-10-14T05:44:12Z,2020-10-15T12:14:19Z,rosdep
rosdistro,ros,Add siphon to python.yaml,https://github.com/ros/rosdistro/pull/26942,0,merged,tdenewiler,2020-10-13T18:55:21Z,2020-10-15T12:16:55Z,rosdep
rosdistro,ros,Add netcdf4 to python.yaml,https://github.com/ros/rosdistro/pull/26939,0,merged,tdenewiler,2020-10-13T18:45:12Z,2020-10-15T12:16:40Z,rosdep
rosdistro,ros,Added libqt5-websockets-dev,https://github.com/ros/rosdistro/pull/26922,3,merged,facontidavide,2020-10-12T18:43:27Z,2020-10-15T12:16:23Z,rosdep
rosdistro,ros,add xmlschema to rosdistro,https://github.com/ros/rosdistro/pull/26913,2,closed_without_merge,hakuturu583,2020-10-12T01:02:26Z,2020-10-20T17:28:54Z,rosdep
rosdistro,ros,Add whichcraft python package,https://github.com/ros/rosdistro/pull/26826,0,merged,bjsowa,2020-10-06T11:28:45Z,2020-10-08T09:14:11Z,rosdep
rosdistro,ros,base: add libtiff-dev for focal,https://github.com/ros/rosdistro/pull/26814,0,merged,russkel,2020-10-06T04:21:22Z,2020-10-06T23:27:26Z,rosdep
rosdistro,ros,python-matplotlib for focal,https://github.com/ros/rosdistro/pull/26795,1,closed_without_merge,fmessmer,2020-10-02T12:18:27Z,2020-10-03T09:45:34Z,"rosdep,more information needed"
rosdistro,ros,Added python3-numpy package for Ubuntu Focal,https://github.com/ros/rosdistro/pull/26792,2,closed_without_merge,gstavrinos,2020-10-02T10:04:20Z,2020-10-02T21:26:41Z,rosdep
rosdistro,ros,Add yamllint for focal and others,https://github.com/ros/rosdistro/pull/26779,0,merged,Rayman,2020-10-01T14:05:27Z,2020-10-07T16:45:25Z,rosdep
rosdistro,ros,add python3-docopt,https://github.com/ros/rosdistro/pull/26778,0,merged,jschleicher,2020-10-01T13:57:28Z,2020-10-07T16:44:54Z,rosdep
rosdistro,ros,add python3-h5py,https://github.com/ros/rosdistro/pull/26769,2,merged,k-okada,2020-10-01T05:13:00Z,2020-10-02T20:33:21Z,rosdep
rosdistro,ros,add python-progressbar for focal,https://github.com/ros/rosdistro/pull/26768,3,merged,floweisshardt,2020-09-30T21:20:43Z,2020-10-09T22:13:57Z,rosdep
rosdistro,ros,Added base rule for gphoto2 CLI under Ubuntu.,https://github.com/ros/rosdistro/pull/26754,1,merged,airballking,2020-09-29T18:54:04Z,2020-10-06T19:54:49Z,rosdep
rosdistro,ros,[dep] Add wireshark,https://github.com/ros/rosdistro/pull/26699,1,merged,130s,2020-09-25T20:19:58Z,2020-09-30T23:07:12Z,rosdep
rosdistro,ros,[dep] Add AWS CLI,https://github.com/ros/rosdistro/pull/26694,1,merged,130s,2020-09-25T15:59:22Z,2020-09-26T04:29:40Z,rosdep
rosdistro,ros,add key for python-twilio-pip,https://github.com/ros/rosdistro/pull/26683,2,merged,fmessmer,2020-09-24T08:20:03Z,2020-10-05T13:37:27Z,rosdep
rosdistro,ros,python3-catkin-lint is valid for debian buster,https://github.com/ros/rosdistro/pull/26619,4,merged,erelson,2020-09-21T02:48:39Z,2020-09-28T13:13:12Z,rosdep
rosdistro,ros,add aravis and aravis-dev packages to rosdep,https://github.com/ros/rosdistro/pull/26586,0,merged,Dominik-FKIE,2020-09-17T12:38:57Z,2020-09-22T15:09:44Z,rosdep
rosdistro,ros,added rosdep rule for fastnumbers pip package,https://github.com/ros/rosdistro/pull/26574,1,merged,niomate,2020-09-16T13:43:25Z,2020-10-06T19:29:47Z,rosdep
rosdistro,ros,Add python3-distro,https://github.com/ros/rosdistro/pull/26570,0,merged,ruffsl,2020-09-16T03:19:08Z,2020-09-21T18:58:44Z,rosdep
rosdistro,ros,add xmlplain package to rosdep,https://github.com/ros/rosdistro/pull/26551,2,merged,taikitanaka3,2020-09-14T00:48:29Z,2020-09-21T18:47:16Z,rosdep
rosdistro,ros,rosdep install - support for additional python dependencies (Ubuntu Focal),https://github.com/ros/rosdistro/pull/26505,1,closed_without_merge,up201305618,2020-09-09T14:14:51Z,2020-10-06T23:23:40Z,rosdep
rosdistro,ros,Add pip version of the `typing` python module,https://github.com/ros/rosdistro/pull/26504,2,merged,LoyVanBeek,2020-09-09T09:18:38Z,2020-09-14T17:21:32Z,rosdep
rosdistro,ros,[rosdep/base] Added rosdep keys for individual pcl packages,https://github.com/ros/rosdistro/pull/26448,3,closed_without_merge,YoshuaNava,2020-09-03T16:31:45Z,2020-10-12T13:26:21Z,rosdep
rosdistro,ros,adds libnlopt-cxx-dev,https://github.com/ros/rosdistro/pull/26446,2,merged,mgruhler,2020-09-03T13:43:11Z,2020-09-14T12:45:39Z,rosdep
rosdistro,ros,Add rosdep key for python3-pyosmium,https://github.com/ros/rosdistro/pull/26328,1,merged,tdenewiler,2020-08-26T23:07:45Z,2020-09-11T17:08:26Z,rosdep
rosdistro,ros,Update python-dev for focal,https://github.com/ros/rosdistro/pull/26325,0,merged,paulbovbel,2020-08-26T19:49:22Z,2020-08-28T09:20:02Z,rosdep
rosdistro,ros,Add rosdep rules for mockito,https://github.com/ros/rosdistro/pull/26308,0,merged,jacobperron,2020-08-25T21:14:00Z,2020-08-27T19:18:44Z,rosdep
rosdistro,ros,adding graphql client library as pip to rosdep,https://github.com/ros/rosdistro/pull/26226,1,merged,bbferka,2020-08-18T13:45:35Z,2020-08-26T23:00:05Z,rosdep
rosdistro,ros,Add jupyter-nbconvert,https://github.com/ros/rosdistro/pull/26215,1,merged,azazdeaz,2020-08-17T13:34:43Z,2020-08-20T04:20:22Z,rosdep
rosdistro,ros,Add Python3 versions for geopy and toml,https://github.com/ros/rosdistro/pull/26188,0,merged,fraxker,2020-08-13T21:48:59Z,2020-08-14T18:03:04Z,rosdep
rosdistro,ros,Added gettext-base rule,https://github.com/ros/rosdistro/pull/26143,2,merged,crthilakraj,2020-08-10T17:02:30Z,2020-08-27T19:14:00Z,rosdep
rosdistro,ros,[rosdep] add python3 keys for pymodbus and urllib3,https://github.com/ros/rosdistro/pull/26056,0,merged,mikaelarguedas,2020-08-05T13:05:37Z,2020-08-14T18:04:21Z,rosdep
rosdistro,ros,"add libboost-{math,timer,serialization} keys",https://github.com/ros/rosdistro/pull/25995,1,merged,mikaelarguedas,2020-07-30T06:32:47Z,2020-08-14T18:04:48Z,rosdep
rosdistro,ros,Add pyqtgraph to rosdep,https://github.com/ros/rosdistro/pull/25988,1,merged,bjin2364,2020-07-29T15:35:27Z,2020-08-10T21:29:14Z,rosdep
rosdistro,ros,Libcxxtools,https://github.com/ros/rosdistro/pull/25975,5,closed_without_merge,Vuwij,2020-07-29T00:58:34Z,2020-09-22T17:43:49Z,rosdep
rosdistro,ros,Fix libzmq3-dev rule for Fedora/RHEL,https://github.com/ros/rosdistro/pull/25933,0,merged,cottsay,2020-07-25T00:07:15Z,2020-08-06T17:15:51Z,rosdep
rosdistro,ros,Add wxpython for ROS noetic,https://github.com/ros/rosdistro/pull/25920,2,merged,Timple,2020-07-24T10:10:52Z,2020-08-07T14:10:20Z,rosdep
rosdistro,ros,[rosdep] Add gurumdds-2.6.,https://github.com/ros/rosdistro/pull/25900,0,merged,nuclearsandwich,2020-07-23T00:20:58Z,2020-07-23T21:58:53Z,rosdep
rosdistro,ros,PyPy sense-hat sense-emu x Raspberry Pi Sense HAT,https://github.com/ros/rosdistro/pull/25892,0,merged,allxone,2020-07-22T12:27:37Z,2020-07-23T19:13:06Z,rosdep
rosdistro,ros,rosdep for python-httplib on new distributions,https://github.com/ros/rosdistro/pull/25863,2,merged,mistoll,2020-07-20T18:40:04Z,2020-07-23T15:42:08Z,rosdep
rosdistro,ros,"Add ""Include What You Use (IWYU)""",https://github.com/ros/rosdistro/pull/25761,4,merged,Levi-Armstrong,2020-07-10T19:39:23Z,2020-07-16T00:03:10Z,rosdep
rosdistro,ros,Added boston dynamic sdks,https://github.com/ros/rosdistro/pull/25757,4,merged,dniewinski,2020-07-10T17:48:44Z,2020-08-13T17:52:27Z,rosdep
rosdistro,ros,Add lcm to rosdep rules,https://github.com/ros/rosdistro/pull/25736,0,merged,kmhallen,2020-07-09T16:40:23Z,2020-07-23T15:44:59Z,rosdep
rosdistro,ros,Add libpqxx rosdeps for focal,https://github.com/ros/rosdistro/pull/25718,0,merged,nickswalker,2020-07-08T19:23:39Z,2020-07-23T15:45:44Z,rosdep
rosdistro,ros,Add connexion to python.yaml,https://github.com/ros/rosdistro/pull/25689,2,merged,mbeutelspacher,2020-07-07T10:57:59Z,2020-07-16T00:02:08Z,rosdep
rosdistro,ros,Add zmq for Ubuntu 20.04,https://github.com/ros/rosdistro/pull/25641,1,closed_without_merge,5i0770,2020-07-01T12:53:56Z,2020-07-22T20:27:17Z,rosdep
rosdistro,ros,Add additional python3 keys,https://github.com/ros/rosdistro/pull/25617,0,merged,k-okada,2020-06-28T08:58:50Z,2020-07-06T15:12:53Z,rosdep
rosdistro,ros,Pip installed scipy for  rosdep,https://github.com/ros/rosdistro/pull/25615,5,closed_without_merge,bjin2364,2020-06-27T16:05:26Z,2020-07-13T14:03:19Z,rosdep
rosdistro,ros,Add python3 rosdep for msgpack,https://github.com/ros/rosdistro/pull/25610,0,merged,bjin2364,2020-06-26T20:12:02Z,2020-07-22T20:25:10Z,rosdep
rosdistro,ros,"Add python rosdep for grpcio, grpcio-reflection and parameterized",https://github.com/ros/rosdistro/pull/25596,0,merged,f-fl0,2020-06-25T03:04:42Z,2020-07-23T15:46:49Z,rosdep
rosdistro,ros,Update python.yaml add pyswarms,https://github.com/ros/rosdistro/pull/25556,0,merged,shonigmann,2020-06-22T19:39:11Z,2020-06-30T14:12:32Z,rosdep
rosdistro,ros,Update rules for focal that are needed by rospilot package,https://github.com/ros/rosdistro/pull/25547,3,closed_without_merge,cberner,2020-06-21T01:42:03Z,2020-07-07T03:47:23Z,rosdep
rosdistro,ros,Add python3 key for importlib-metadata.,https://github.com/ros/rosdistro/pull/25541,0,merged,clalancette,2020-06-19T20:05:35Z,2020-06-22T15:43:40Z,rosdep
rosdistro,ros,Add python3-collada,https://github.com/ros/rosdistro/pull/25533,3,merged,DavidMansolino,2020-06-19T07:28:43Z,2020-06-30T13:38:28Z,rosdep
rosdistro,ros,Added rosdep rule to for python package pycpd under Ubuntu.,https://github.com/ros/rosdistro/pull/25503,4,merged,airballking,2020-06-17T11:18:48Z,2020-06-30T13:55:44Z,rosdep
rosdistro,ros,[dep] Update python*-rosinstall-generator.,https://github.com/ros/rosdistro/pull/25482,0,merged,130s,2020-06-16T08:30:14Z,2020-07-22T21:07:27Z,rosdep
rosdistro,ros,add rosdep key for geomag,https://github.com/ros/rosdistro/pull/25474,0,merged,tdenewiler,2020-06-15T16:48:05Z,2020-08-17T18:05:35Z,rosdep
rosdistro,ros,Add wildcard libjsoncpp rosdep for Ubuntu,https://github.com/ros/rosdistro/pull/25418,2,merged,pjreed,2020-06-11T13:25:36Z,2020-06-12T13:44:46Z,rosdep
rosdistro,ros,Add rosdep key for python3-catkin-lint,https://github.com/ros/rosdistro/pull/25416,2,closed_without_merge,Rayman,2020-06-11T09:49:22Z,2020-06-12T14:14:15Z,rosdep
rosdistro,ros,add rosdep key for pika-pip,https://github.com/ros/rosdistro/pull/25395,2,closed_without_merge,tdenewiler,2020-06-10T15:00:03Z,2020-06-15T15:11:30Z,rosdep
rosdistro,ros,Added yapf3 for ubuntu focal to python.yaml,https://github.com/ros/rosdistro/pull/25394,2,closed_without_merge,belorenz,2020-06-10T13:52:08Z,2020-07-21T13:55:55Z,rosdep
rosdistro,ros,add rosdep key for python3-simplejson,https://github.com/ros/rosdistro/pull/25377,1,merged,tdenewiler,2020-06-08T19:46:25Z,2020-06-16T13:07:58Z,rosdep
rosdistro,ros,add rosdep focal key for libjsoncpp,https://github.com/ros/rosdistro/pull/25376,1,closed_without_merge,tdenewiler,2020-06-08T19:28:56Z,2020-06-12T13:45:07Z,rosdep
rosdistro,ros,add rosdep focal key for python-websocket,https://github.com/ros/rosdistro/pull/25372,1,closed_without_merge,tdenewiler,2020-06-08T19:12:31Z,2020-06-09T15:12:56Z,rosdep
rosdistro,ros,add rosdep key for python3-tilestache,https://github.com/ros/rosdistro/pull/25370,0,merged,tdenewiler,2020-06-08T18:49:22Z,2020-06-15T15:27:04Z,rosdep
rosdistro,ros,add rosdep key for python3-shapely,https://github.com/ros/rosdistro/pull/25369,0,merged,tdenewiler,2020-06-08T18:16:38Z,2020-06-15T15:25:39Z,rosdep
rosdistro,ros,added python3-jsonpickle for ubuntu focal / ros noetic,https://github.com/ros/rosdistro/pull/25296,1,merged,hikinggrass,2020-06-03T13:29:55Z,2020-06-04T13:06:47Z,rosdep
rosdistro,ros,add rosdep key for python-pyassimp3,https://github.com/ros/rosdistro/pull/25263,3,merged,mikeferguson,2020-06-02T15:26:47Z,2020-06-09T19:18:56Z,rosdep
rosdistro,ros,add libopenvdb -> libopenvdb6.2 for ubuntu focal,https://github.com/ros/rosdistro/pull/25257,1,merged,doisyg,2020-06-01T21:03:54Z,2020-06-09T09:41:56Z,rosdep
rosdistro,ros,Add rosdep rule for python3-argcomplete,https://github.com/ros/rosdistro/pull/25204,1,merged,kyrofa,2020-05-29T20:20:14Z,2020-06-01T14:08:47Z,rosdep
rosdistro,ros,Update pyhton.yaml. Add python-pypcd-pip.,https://github.com/ros/rosdistro/pull/25192,0,merged,ilozano80,2020-05-29T14:30:50Z,2020-06-09T09:43:28Z,rosdep
rosdistro,ros,Add python3-usb rosdep entry,https://github.com/ros/rosdistro/pull/25173,7,merged,jonbinney,2020-05-29T01:55:47Z,2020-06-02T14:36:37Z,rosdep
rosdistro,ros,Add rosdep key 'python3-interpreter',https://github.com/ros/rosdistro/pull/25170,3,merged,cottsay,2020-05-28T22:37:40Z,2020-06-02T14:42:10Z,rosdep
rosdistro,ros,add focal / libcollada-dom,https://github.com/ros/rosdistro/pull/25140,0,merged,k-okada,2020-05-28T10:01:23Z,2020-06-15T17:28:05Z,rosdep
rosdistro,ros,Simplify python-sip,https://github.com/ros/rosdistro/pull/25120,1,merged,MatthijsBurgh,2020-05-27T16:00:45Z,2020-06-22T13:07:27Z,rosdep
rosdistro,ros,Add python-opencv-pip,https://github.com/ros/rosdistro/pull/25113,2,closed_without_merge,MatthijsBurgh,2020-05-27T09:52:47Z,2020-06-30T12:46:10Z,rosdep
rosdistro,ros,add wxpython for bullseye/focal,https://github.com/ros/rosdistro/pull/25075,4,merged,k-okada,2020-05-26T04:44:44Z,2020-08-07T14:32:57Z,rosdep
rosdistro,ros,Python3 catkin lint,https://github.com/ros/rosdistro/pull/25055,3,merged,reinzor,2020-05-25T10:41:37Z,2020-06-15T18:41:43Z,rosdep
rosdistro,ros,Python3 markdown,https://github.com/ros/rosdistro/pull/25054,2,merged,reinzor,2020-05-25T09:51:24Z,2020-06-01T18:09:09Z,rosdep
rosdistro,ros,Python3 networkx,https://github.com/ros/rosdistro/pull/25053,2,merged,reinzor,2020-05-25T09:46:53Z,2020-05-29T13:40:28Z,rosdep
rosdistro,ros,Added bullet extras for debian and ubuntu,https://github.com/ros/rosdistro/pull/24982,1,merged,BryceStevenWilley,2020-05-20T17:37:51Z,2020-05-26T13:07:18Z,rosdep
rosdistro,ros,Replace the pip python-rtree dependency for the apt package,https://github.com/ros/rosdistro/pull/24964,4,closed_without_merge,musamarcusso,2020-05-19T10:32:46Z,2020-08-11T19:39:45Z,"rosdep,more information needed"
rosdistro,ros,rosdep: MQTT C++ development package,https://github.com/ros/rosdistro/pull/24954,6,merged,sevenbill,2020-05-19T01:32:47Z,2020-08-17T22:03:04Z,rosdep
rosdistro,ros,rosdep: add Ignition Citadel,https://github.com/ros/rosdistro/pull/24934,5,merged,chapulina,2020-05-16T01:43:49Z,2020-06-17T21:27:12Z,rosdep
rosdistro,ros,Added libglew-dev for ubuntu:focal to the rosdep base rules,https://github.com/ros/rosdistro/pull/24916,1,merged,suddrey-qut,2020-05-14T23:23:01Z,2020-05-19T00:42:43Z,rosdep
rosdistro,ros,add rule for python3-rdflib,https://github.com/ros/rosdistro/pull/24802,0,merged,emmanuelkring,2020-05-09T15:27:52Z,2020-05-12T00:28:39Z,rosdep
rosdistro,ros,Fix libvlc rosdep key in Ubuntu/Debian,https://github.com/ros/rosdistro/pull/24773,0,merged,pjreed,2020-05-08T00:50:47Z,2020-05-14T21:35:43Z,rosdep
rosdistro,ros,rosdep: added python3-docutils,https://github.com/ros/rosdistro/pull/24762,1,merged,atiderko,2020-05-06T19:46:20Z,2020-05-14T21:18:34Z,rosdep
rosdistro,ros,rosdep: add key for Python3 scikit-image (skimage),https://github.com/ros/rosdistro/pull/24743,2,merged,JulianKu,2020-05-06T16:20:03Z,2020-05-19T00:43:40Z,rosdep
rosdistro,ros,rosdep: added python3-grpc-tools and python3-grpcio,https://github.com/ros/rosdistro/pull/24742,1,merged,atiderko,2020-05-06T14:19:31Z,2020-05-16T00:04:30Z,rosdep
rosdistro,ros,rosdep: added python3-ruamel.yaml,https://github.com/ros/rosdistro/pull/24741,1,merged,atiderko,2020-05-06T14:05:52Z,2020-05-16T00:07:07Z,rosdep
rosdistro,ros,Add rosdep Python 3 keys for scikit-learn (sklearn) and tqdm,https://github.com/ros/rosdistro/pull/24725,0,merged,JulianKu,2020-05-05T12:51:14Z,2020-05-16T00:00:49Z,rosdep
rosdistro,ros,rosdep: Added libopencv-imgproc-dev,https://github.com/ros/rosdistro/pull/24699,0,merged,yotabits,2020-05-03T11:58:53Z,2020-05-09T20:14:27Z,rosdep
rosdistro,ros,Add several RHEL base rules,https://github.com/ros/rosdistro/pull/24692,2,merged,cottsay,2020-05-01T21:51:06Z,2020-05-05T00:06:53Z,rosdep
rosdistro,ros,add 8 new packages,https://github.com/ros/rosdistro/pull/24685,5,merged,incebellipipo,2020-05-01T17:28:24Z,2020-05-16T00:06:38Z,rosdep
rosdistro,ros,Add RHEL rules for 4 Python packages,https://github.com/ros/rosdistro/pull/24677,2,merged,cottsay,2020-05-01T01:42:40Z,2020-05-11T18:02:20Z,rosdep
rosdistro,ros,[rosdep] Add python-influxdb,https://github.com/ros/rosdistro/pull/24627,2,merged,garaemon,2020-04-28T09:29:45Z,2020-05-01T12:50:05Z,rosdep
rosdistro,ros,Splitting scipy into python- and python3-.,https://github.com/ros/rosdistro/pull/24623,1,merged,JWhitleyWork,2020-04-28T05:48:00Z,2020-05-01T12:47:42Z,rosdep
rosdistro,ros,Add RHEL 8 rules from PowerTools repo,https://github.com/ros/rosdistro/pull/24539,0,merged,cottsay,2020-04-23T02:03:06Z,2020-05-11T19:14:25Z,rosdep
rosdistro,ros,Add libbluetooth key.,https://github.com/ros/rosdistro/pull/24527,1,merged,clalancette,2020-04-21T16:21:22Z,2020-04-23T04:45:13Z,rosdep
rosdistro,ros,[rosdep] add python-rpi.gpio-pip key,https://github.com/ros/rosdistro/pull/24526,2,merged,mikaelarguedas,2020-04-21T10:58:25Z,2020-05-14T20:53:59Z,rosdep
rosdistro,ros,Added clang-tidy on Ubuntu Bionic,https://github.com/ros/rosdistro/pull/24525,0,closed_without_merge,pablogs9,2020-04-21T09:08:37Z,2020-04-22T13:50:53Z,rosdep
rosdistro,ros,Add python-serial entry for focal,https://github.com/ros/rosdistro/pull/24474,1,closed_without_merge,garyservin,2020-04-15T03:28:29Z,2020-05-12T14:01:07Z,rosdep
rosdistro,ros,Use ogre version 1.12 on focal,https://github.com/ros/rosdistro/pull/24448,37,closed_without_merge,simonschmeisser,2020-04-11T22:29:44Z,2020-05-11T18:38:05Z,rosdep
rosdistro,ros,add libedit support,https://github.com/ros/rosdistro/pull/24447,5,merged,ahoarau,2020-04-11T17:09:37Z,2020-04-27T22:20:01Z,rosdep
rosdistro,ros,add nlohmann-json to rosdistro,https://github.com/ros/rosdistro/pull/24432,4,merged,hakuturu583,2020-04-10T08:06:06Z,2020-05-12T14:00:16Z,rosdep
rosdistro,ros,[dep] Add some exfat* tools.,https://github.com/ros/rosdistro/pull/24423,0,merged,130s,2020-04-08T14:05:45Z,2020-04-13T18:24:26Z,rosdep
rosdistro,ros,Add python-sexpdata to rosdep,https://github.com/ros/rosdistro/pull/24421,9,merged,Affonso-Gui,2020-04-08T07:00:00Z,2020-04-28T12:30:02Z,rosdep
rosdistro,ros,Add new dependencies for MacOS X,https://github.com/ros/rosdistro/pull/24416,2,merged,jpardeiro,2020-04-07T18:26:13Z,2020-04-10T13:02:57Z,rosdep
rosdistro,ros,add rosdep for pigz (parallel gzip),https://github.com/ros/rosdistro/pull/24414,4,merged,mikeferguson,2020-04-07T17:34:01Z,2020-04-08T16:36:41Z,rosdep
rosdistro,ros,Add pyrealsense2 and open3d pip packages for ubuntu/fedora/debian,https://github.com/ros/rosdistro/pull/24346,1,merged,luisrayas3,2020-04-03T19:26:47Z,2020-04-13T18:21:42Z,rosdep
rosdistro,ros,add python-cvxopt package,https://github.com/ros/rosdistro/pull/24340,3,merged,ClementRolinat,2020-04-03T15:49:22Z,2020-04-07T12:20:11Z,rosdep
rosdistro,ros,"Add libpcl-dev, libpcl-all-dev for Focal",https://github.com/ros/rosdistro/pull/24331,5,merged,rotu,2020-04-02T17:31:19Z,2020-04-03T13:05:10Z,rosdep
rosdistro,ros,rosdep/base.yaml:  Fix `libqt4` mapping for Debian,https://github.com/ros/rosdistro/pull/24294,2,merged,zultron,2020-03-31T08:02:14Z,2020-03-31T14:20:00Z,rosdep
rosdistro,ros,Added python3-requests to bionic,https://github.com/ros/rosdistro/pull/24292,2,merged,klintan,2020-03-31T05:32:32Z,2020-04-10T00:36:13Z,rosdep
rosdistro,ros,Add python3-pytest-cov,https://github.com/ros/rosdistro/pull/24276,0,merged,christophebedard,2020-03-28T20:17:04Z,2020-03-31T06:24:17Z,rosdep
rosdistro,ros,Add a rosdep rule for libopenal-soft,https://github.com/ros/rosdistro/pull/24275,1,merged,sktometometo,2020-03-28T14:58:34Z,2020-04-02T17:46:28Z,rosdep
rosdistro,ros,add focal version for some base packages,https://github.com/ros/rosdistro/pull/24193,1,merged,flixr,2020-03-22T17:48:33Z,2020-03-30T13:15:57Z,rosdep
rosdistro,ros,Add gstreamer1.0-rtsp and libgstrtspserver-1.0 packages,https://github.com/ros/rosdistro/pull/24171,1,merged,mortenfyhn,2020-03-19T09:02:03Z,2020-03-31T15:26:29Z,rosdep
rosdistro,ros,fix package name for libboost-python,https://github.com/ros/rosdistro/pull/24164,3,merged,mikaelarguedas,2020-03-18T17:14:52Z,2020-03-24T15:46:34Z,rosdep
rosdistro,ros,"Add libqglviewer-qt5, libqglviewer-qt5-dev",https://github.com/ros/rosdistro/pull/24097,1,merged,wxmerkt,2020-03-16T19:51:45Z,2020-03-23T00:00:18Z,rosdep
rosdistro,ros,[Gentoo] Remove dev-python/rosdep,https://github.com/ros/rosdistro/pull/24096,4,merged,allenh1,2020-03-16T15:13:32Z,2020-03-17T23:10:31Z,rosdep
rosdistro,ros,Add commonly used QML modules.,https://github.com/ros/rosdistro/pull/24074,2,merged,StefanFabian,2020-03-13T09:40:31Z,2020-03-30T13:10:08Z,rosdep
rosdistro,ros,Add python3-pykdl for Fedora 32+,https://github.com/ros/rosdistro/pull/24054,0,merged,sloretz,2020-03-11T23:51:47Z,2020-03-12T18:34:56Z,rosdep
rosdistro,ros,Added rosdep entry for libnewmat10-dev,https://github.com/ros/rosdistro/pull/24023,1,merged,marioney,2020-03-10T16:55:13Z,2020-03-12T18:35:59Z,rosdep
rosdistro,ros,Add python-pathlib in rosdep/python.yaml,https://github.com/ros/rosdistro/pull/24019,3,merged,Rezenders,2020-03-10T13:13:43Z,2020-03-12T14:01:21Z,rosdep
